route_id,service_id,trip_id,shape_id
2089153407,116101201,2614287113,1161012
2519525053,114002101,2614226134,1140021
6020010,60200100201,2616239160,602001002
2277053659,111602104,2616102177,1116021
2089144910,117002203,2616689397,1170022
2211835801,118000201,2614228120,1180002
509021,5090210101,2614258959,50902101
509002,5090020103,2616142566,50900201
5101010,51010100101,2614029400,510101001
2277053657,111500101,2614239434,1115001
2042522753,141100202,2616100628,1411002
520202,5202020101,2616585487,52020201
500704,5007040104,2614248204,50070401
6020010,60200100101,2614308366,602001001
520202,5202020204,2614309083,52020202
2519525053,114002202,2616040269,1140022
2089153405,116001102,2616638493,1160011
1473879152,125101203,2616089373,1251012
51050081,51050081201,2614213056,510500812
2089153407,116101101,2616197116,1161011
2100452952,148002202,2616044005,1480022
509001,5090010102,2616028904,50900101
10020011,10020011212,2616612335,100200112
2083379802,5705240201,2616224883,570502402
2089144910,117002201,2614277660,1170022
2519525051,113501101,2616147488,1135011
2083379801,5705230101,2614275976,570502301
520202,5202020204,2614310051,52020202
1473879152,125101203,2616664554,1251012
2511250753,113502201,2614219413,1135022
2511250751,113402101,2614219401,1134021
509002,5090020202,2616547885,50900202
2089153407,116101201,2614287140,1161012
59990010,59990010203,2616038606,599900102
500901,5009010202,2616174879,50090102
6023290,60232900101,2616227917,602329001
2521013253,114501101,2614253734,1145011
2277053651,111201202,2616044879,1112012
2089153409,116109104,2616116627,1161091
2089153401,115000102,2616058842,1150001
59990010,59990010204,2616557017,599900102
509023,5090230204,2616054687,50902302
2089144906,116300201,2616216490,1163002
1620431257,152000202,2616613277,1520002
2519523151,113401202,2614232326,1134012
2083379805,57050249103,2616491498,570502491
2519523151,113401101,2616149377,1134011
1473879151,125000202,2616039473,1250002
2089153407,116101101,2616194347,1161011
2519523151,113401101,2616149361,1134011
2519523151,113401202,2614232330,1134012
1980349061,137600101,2616165470,1376001
2358517357,143301101,2616179554,1433011
1473879156,125501201,2614221264,1255012
2358517351,143001101,2614243289,1430011
2083379801,5705230202,2616073839,570502302
2213278351,118300201,2614238667,1183002
2089144907,116400101,2614289573,1164001
509021,5090210201,2614259498,50902102
2089153401,115000202,2616070313,1150002
2545583951,140003101,2616177594,1400031
2211835801,118000203,2616043106,1180002
2511250756,113603101,2616148359,1136031
2435797501,17030010201,2614209275,170300102
2089153407,116101101,2616195545,1161011
520202,5202020203,2616090741,52020202
2519523152,114601204,2616104825,1146012
591000302,5910003020102,2616586597,59100030201
2083379802,5705240101,2616203938,570502401
1620431262,152502201,2614234400,1525022
2299759053,1119090203,2616559376,1119092
2521013253,114501103,2616049771,1145011
1473879155,125300103,2616672277,1253001
2203541451,57060020104,2616656067,570600201
2211835801,118000104,2616662139,1180001
2042522752,141002102,2616616342,1410021
6023200,60232000201,2614297042,602320002
2511250752,113409202,2616550597,1134092
2519523151,113401201,2616154597,1134012
59990010,59990010101,2614222081,599900101
2083379801,5705230202,2616646029,570502302
2083379801,5705230201,2614295109,570502302
51050081,51050081202,2616026782,510500812
500301,5003010201,2614263312,50030102
2519523152,114601101,2616181124,1146011
502801,5028010103,2616104826,50280101
2083379802,5705240103,2616110829,570502401
10020011,10020011112,2616610089,100200111
2211835802,118100203,2616084291,1181002
2519523151,113401201,2616154580,1134012
2083379802,5705240203,2616121673,570502402
6023290,60232900201,2616229173,602329002
2089144910,117002101,2614265071,1170021
500701,5007010202,2614263324,50070102
520252,5202520102,2616077104,52025201
2083379802,5705240101,2616205536,570502401
2214731754,119100103,2616673560,1191001
2277053655,111401105,2616558488,1114011
2083379802,5705240103,2616683514,570502401
1620431258,152100201,2616152629,1521002
2277053656,111402201,2614251505,1114022
59990010,59990010202,2615948630,599900102
1974833501,57050210101,2614245118,570502101
1473879156,125501201,2616146594,1255012
2083379801,5705230103,2616686422,570502301
2358517351,143001202,2616047461,1430012
500704,5007040204,2614248898,50070402
2277053652,111202102,2616789613,1112021
2505855456,113301201,2616168681,1133012
2521149851,114509205,2616563244,1145092
2211835801,118000203,2616041755,1180002
2083379801,5705230202,2616646020,570502302
2083379802,5705240101,2616205516,570502401
6020010,60200100201,2614314176,602001002
2083379802,5705240201,2616224871,570502402
2203541451,57060020101,2616339430,570600201
2089144910,117002201,2616200644,1170022
10020012,10020012213,2616544703,100200122
2213278351,118300203,2616044857,1183002
6023010,60230100201,2614292525,602301002
6020010,60200100201,2614314163,602001002
510703,5107030203,2614289974,51070302
2089144910,117002104,2616570054,1170021
59990010,59990010105,2616461395,599900101
1974833501,57050210202,2616623163,570502102
2214731751,118601101,2614236515,1186011
59990010,59990010201,2614230731,599900102
509002,5090020101,2616028936,50900201
10020012,10020012211,2614214216,100200122
510703,5107030103,2614283580,51070301
509013,5090130203,2616185774,50901302
59990010,59990010203,2616611164,599900102
2083379804,57050239103,2616679013,570502391
2076567807,136501101,2616180344,1365011
2274120551,111000201,2616164660,1110002
5101010,51010100201,2614205520,510101002
2211835801,118000102,2616765338,1180001
2211835802,118100201,2614211644,1181002
520202,5202020104,2614298248,52020201
520202,5202020201,2616590379,52020202
2083379801,5705230101,2614274334,570502301
2213278351,118300101,2616158857,1183001
2511250754,113601201,2616147476,1136012
2089153401,115000102,2616058849,1150001
1620431261,152501102,2616040292,1525011
591000301,5910003010201,2614206605,59100030102
2089153405,116001201,2614285823,1160012
2211835801,118000101,2614216701,1180001
2083379801,5705230101,2614277685,570502301
2083379802,5705240203,2616120533,570502402
2100452951,148001101,2614231631,1480011
2519525053,114002101,2614226145,1140021
10020012,10020012211,2614214218,100200122
2089153407,116101201,2616215056,1161012
2203541451,57060020101,2616339429,570600201
2089153405,116001204,2616579201,1160012
2042522751,141001201,2616164041,1410012
2203541451,57060020103,2616591450,570600201
2083379802,5705240104,2616570091,570502401
2435797503,17030030102,2616590399,170300301
509004,5090040101,2614259887,50900401
510707,5107070204,2616570090,51070702
2089153401,115000202,2616638480,1150002
2239800353,150100202,2616617139,1501002
2083379802,5705240201,2616224867,570502402
2211835802,118100101,2614208298,1181001
2203541451,57060020101,2616339439,570600201
520202,5202020203,2616659845,52020202
2211835802,118100101,2614208297,1181001
1473879152,125101203,2616089370,1251012
509002,5090020103,2614214233,50900201
2089144911,117003203,2616071485,1170032
1620431258,152100202,2616607160,1521002
2521013254,114502104,2616674980,1145021
6029010,60290100203,2616586579,602901002
2083379802,5705240103,2616110814,570502401
2089144910,117002103,2616682388,1170021
2521013253,114501103,2616049770,1145011
6023290,60232900101,2614299281,602329001
1473879154,125200101,2614215194,1252001
2519523151,113401202,2614232327,1134012
2089153407,116101201,2616215059,1161012
520202,5202020204,2614309080,52020202
520211,5202110203,2616578101,52021102
2299759051,1117090205,2616100631,1117092
2213278351,118300101,2616158867,1183001
2089153405,116001202,2616649427,1160012
2083379801,5705230102,2616061010,570502301
2089153407,116101103,2616116617,1161011
6020010,60200100201,2614314174,602001002
2213278351,118300104,2616096347,1183001
2203541451,57060020101,2616339435,570600201
59990010,59990010103,2616602554,599900101
502803,5028030201,2616179599,50280302
509023,5090230203,2614259862,50902302
1473879151,125000101,2614225391,1250001
2089144907,116400101,2614289558,1164001
520211,5202110102,2616072779,52021101
2089144910,117002103,2616682354,1170021
2519523152,114601203,2616623170,1146012
509017,5090170102,2616104813,50901701
2519525054,114009102,2616551874,1140091
6023280,60232800201,2614297036,602328002
1620431261,152501201,2616160417,1525012
2089153405,116001201,2616209182,1160012
2521149852,114700201,2616187166,1147002
2089144910,117002104,2616569127,1170021
59990030,59990030103,2616538332,599900301
2089153405,116001104,2616574534,1160011
2089153401,115000202,2616070306,1150002
2089144910,117002102,2616628456,1170021
2089153407,116101101,2614271114,1161011
2299759052,1118090202,2616618170,1118092
2214731754,119100202,2616614725,1191002
500301,5003010201,2614263309,50030102
6020010,60200100101,2616232239,602001001
2083379801,5705230202,2616643295,570502302
2083379802,5705240102,2616064465,570502401
509021,5090210201,2616184505,50902102
2089153405,116001201,2616209192,1160012
2083379805,57050249205,2616568311,570502492
2089144911,117003201,2616215968,1170032
509001,5090010202,2616599282,50900102
1620431251,171001202,2616033464,1710012
509017,5090170104,2616183640,50901701
2089153407,116101101,2616197103,1161011
591000101,5910001010101,2614205515,59100010101
2213278351,118300101,2614234378,1183001
2083379802,5705240201,2614300225,570502402
2521013253,114501205,2616563208,1145012
2089153407,116101103,2616115340,1161011
2083379802,5705240202,2616647680,570502402
2083379802,5705240102,2616632045,570502401
1974833501,57050210201,2616173491,570502102
2083379801,5705230202,2616075429,570502302
2211835801,118000204,2616671005,1180002
2089153409,116109103,2616642251,1161091
500701,5007010102,2614262539,50070101
10020011,10020011113,2616555134,100200111
2519525051,113501202,2614223782,1135012
2083379802,5705240101,2614279401,570502401
1473879155,125300202,2616044041,1253002
2083379801,5705230201,2616217088,570502302
2083379802,5705240202,2616078513,570502402
2089153407,116101103,2616115339,1161011
509002,5090020201,2616029964,50900202
2076567803,136003101,2616179576,1360031
2435797501,17030010101,2614208265,170300101
2213278351,118300104,2616671006,1183001
2083379801,5705230101,2614271127,570502301
2089153402,115009101,2614284611,1150091
59990010,59990010102,2615937840,599900101
59990010,59990010102,2615939301,599900101
10020012,10020012212,2616596573,100200122
2083379802,5705240101,2616205528,570502401
2089153405,116001201,2616209161,1160012
1473879157,125502202,2616603304,1255022
510703,5107030101,2616574508,51070301
2435797501,17030010201,2614209273,170300102
2083379802,5705240201,2616226426,570502402
2519523151,113401103,2616036765,1134011
2089153407,116101202,2616646022,1161012
2089144901,110611202,2616059881,1106112
1473879155,125300101,2614235540,1253001
2089153406,116002102,2616641133,1160021
2089153407,116101101,2614269626,1161011
59990010,59990010205,2616471523,599900102
520202,5202020104,2614298224,52020201
6023110,60231100101,2616217076,602311001
1473879156,125501103,2616093857,1255011
2083379801,5705230101,2614275965,570502301
2083379801,5705230103,2616113684,570502301
2083379802,5705240202,2616643293,570502402
2089153401,115000202,2616637090,1150002
2089144910,117002202,2616064498,1170022
2004504755,57050401101,2614242514,570504011
1620431256,171800203,2616099958,1718002
2089144911,117003201,2614290780,1170032
2519523153,114602101,2614254960,1146021
6020010,60200100101,2614307661,602001001
6023010,60230100101,2614291888,602301001
2089153404,115309202,2616108768,1153092
2519525053,114002104,2616553198,1140021
2089144906,116300101,2616215100,1163001
2211835802,118100201,2616135883,1181002
510703,5107030102,2616688009,51070301
520202,5202020104,2614298235,52020201
2211835801,118000203,2616610059,1180002
2089153409,116109101,2616004077,1161091
520202,5202020201,2616590357,52020202
2083379802,5705240201,2616224884,570502402
2089153409,116109103,2616071476,1161091
2083379801,5705230101,2614272730,570502301
2277053657,111500101,2616164016,1115001
2519523151,113401104,2616093893,1134011
2364538303,143502202,2616625669,1435022
10020012,10020012111,2614213068,100200121
2358517351,143001101,2616167935,1430011
59990010,59990010205,2616470640,599900102
520211,5202110202,2616073835,52021102
2089153405,116001102,2616639914,1160011
2214731753,118700201,2614247727,1187002
2211835801,118000101,2614218131,1180001
2089144907,116400101,2614289560,1164001
2089144910,117002201,2616202389,1170022
591000501,5910005010101,2616129507,59100050101
6020010,60200100201,2616239156,602001002
2089144907,116400101,2614288737,1164001
2277053655,111401103,2616613795,1114011
509023,5090230103,2616184071,50902301
2511250754,113601101,2614220413,1136011
1473879151,125000101,2616154563,1250001
2089153407,116101103,2616115337,1161011
1620431263,152601201,2616161607,1526012
2089144910,117002201,2616200648,1170022
509013,5090130103,2614259482,50901301
2214731753,118700101,2614243266,1187001
2364538303,143502203,2616106222,1435022
1620431253,171500104,2616548506,1715001
2083379805,57050249104,2616107881,570502491
2083379801,5705230103,2616686443,570502301
2089144910,117002201,2616202352,1170022
2511250755,113602201,2616148380,1136022
2089153407,116101103,2616689357,1161011
2089144910,117002202,2616635437,1170022
2277053651,111201201,2614240244,1112012
2519525053,114002102,2616607189,1140021
2435797501,17030010203,2616655061,170300102
59990010,59990010104,2616550558,599900101
2274120551,111000103,2616613768,1110001
2511250754,113601101,2614220409,1136011
1473879152,125101203,2616664557,1251012
2089153401,115000201,2614271137,1150002
2076567808,136502103,2616624472,1365021
2083379804,57050239104,2616566888,570502391
2519523151,113401103,2616606380,1134011
2519523151,113401205,2616556024,1134012
1974833501,57050210102,2616618184,570502101
2211835804,118209102,2616029980,1182091
2083379801,5705230201,2614293321,570502302
6029020,60290200201,2614304567,602902002
2089153405,116001101,2616193279,1160011
2519523152,114601201,2614260379,1146012
2089153405,116001203,2616691870,1160012
2089144901,110611202,2616630603,1106112
59990010,59990010202,2615949502,599900102
2519523152,114601201,2614260372,1146012
2083379802,5705240101,2616203935,570502401
2083379801,5705230101,2614277687,570502301
590603,5906030201,2616132630,59060302
5105120,51051200101,2616128313,510512001
5101010,51010100202,2616022861,510101002
59990010,59990010205,2616471519,599900102
2213278352,118400201,2616133662,1184002
2211835801,118000102,2616766798,1180001
2083379802,5705240102,2616062845,570502401
1473879151,125000101,2614226109,1250001
2551505853,140302201,2616186308,1403022
2089144907,116400101,2616212407,1164001
59990010,59990010103,2616601693,599900101
2211835801,118000103,2616597899,1180001
2203541451,57060020104,2616656075,570600201
2211835801,118000104,2616662117,1180001
2277053657,111500101,2614239425,1115001
2083379802,5705240102,2616632022,570502401
2089153407,116101202,2616643300,1161012
2358517357,143301201,2616179569,1433012
2214731751,118601101,2616160442,1186011
5025510,5025510102,2616585454,50255101
2111014952,142003101,2614260384,1420031
2203541451,57060020104,2616658272,570600201
1473879156,125501102,2616034429,1255011
2089153405,116001202,2616080957,1160012
500901,5009010202,2614249927,50090102
2211835801,118000201,2614228102,1180002
2089153402,115009204,2616115301,1150092
2203541451,57060020101,2616338393,570600201
520202,5202020203,2616660962,52020202
509002,5090020202,2616547886,50900202
1974833501,57050210201,2616174871,570502102
2211835801,118000103,2616033468,1180001
6023280,60232800101,2616221712,602328001
2274120551,111000201,2616164661,1110002
2277053657,111500101,2614239429,1115001
2545581503,140104102,2616104845,1401041
2358517351,143001203,2616101246,1430012
1473879151,125000103,2616095417,1250001
590604,5906040201,2614208272,59060402
2083379802,5705240101,2616203903,570502401
2089153407,116101203,2616696243,1161012
2211835802,118100101,2616132644,1181001
2089144910,117002203,2616690806,1170022
2083379801,5705230201,2614295101,570502302
509013,5090130203,2614261873,50901302
2089153407,116101203,2616696237,1161012
2519525055,114100204,2616555115,1141002
2089153405,116001202,2616079777,1160012
2083379802,5705240203,2616696209,570502402
2211835801,118000205,2616553161,1180002
2083379802,5705240101,2614281050,570502401
2519525051,113501203,2616606356,1135012
2519525051,113501104,2616093861,1135011
2089153407,116101201,2614285845,1161012
2083379804,57050239102,2616055134,570502391
2211835801,118000103,2616031089,1180001
2211835801,118000205,2616553152,1180002
59990030,59990030102,2616026754,599900301
520251,5202510201,2614291858,52025102
2435797501,17030010203,2616655062,170300102
520202,5202020202,2616131663,52020202
59990030,59990030102,2616589484,599900301
2519523152,114601201,2614259898,1146012
2083379802,5705240201,2614303276,570502402
2089153407,116101202,2616075401,1161012
2213278351,118300201,2614238654,1183002
5025530,5025530104,2616543527,50255301
520202,5202020104,2616221735,52020201
2089153405,116001101,2616192043,1160011
521001,5210010201,2614245108,52100102
2089153401,115000102,2616059864,1150001
1974833501,57050210204,2616565422,570502102
2089153406,116002102,2616071463,1160021
2277053661,111604101,2614251544,1116041
2089153401,115000202,2616638482,1150002
2089144910,117002101,2614265068,1170021
2089144910,117002203,2616689381,1170022
2089153401,115000201,2616195520,1150002
2083379801,5705230101,2614274308,570502301
500301,5003010102,2616056136,50030101
1473879155,125300103,2616099095,1253001
2089144910,117002101,2614265074,1170021
520212,5202120201,2616216453,52021202
2214731751,118601101,2616160436,1186011
2211835801,118000204,2616096780,1180002
2089153405,116001101,2616192027,1160011
2519525054,114009102,2616551876,1140091
2519523151,113401204,2616094739,1134012
2089153407,116101201,2614285848,1161012
2211835801,118000102,2616766787,1180001
2083379801,5705230203,2616123315,570502302
2083379802,5705240101,2616203924,570502401
59990010,59990010204,2616556542,599900102
2089153405,116001203,2616691865,1160012
502802,5028020201,2614255724,50280202
2083379802,5705240101,2616205545,570502401
1473879151,125000201,2614231637,1250002
2551505855,140501103,2616587617,1405011
509002,5090020203,2614215958,50900202
2211835801,118000104,2616662123,1180001
2274120551,111000202,2616791124,1110002
2089144910,117002103,2616682370,1170021
521302,5213020101,2616171640,52130201
92591861,925918610102,2616077109,9259186101
2083379802,5705240102,2616632032,570502401
2089153402,115009101,2614284612,1150091
2211835801,118000103,2616597867,1180001
10020011,10020011112,2616037324,100200111
2211835801,118000201,2616151171,1180002
6023200,60232000201,2616223837,602320002
1620431257,152000101,2614232718,1520001
2519525053,114002203,2616095441,1140022
6029020,60290200203,2616585473,602902002
2519525053,114002202,2616611839,1140022
2083379801,5705230103,2616113683,570502301
580101,5801010101,2616319482,
520211,5202110102,2616072777,52021101
520202,5202020102,2616697798,52020201
59990010,59990010202,2615948624,599900102
520202,5202020104,2614299256,52020201
2435797501,17030010203,2616085764,170300102
2089153408,116103201,2616212409,1161032
2211835801,118000101,2614216747,1180001
510703,5107030101,2616574509,51070301
1974833501,57050210104,2616561619,570502101
59990010,59990010205,2616470616,599900102
2519523151,113401102,2614224874,1134011
2089144907,116400101,2614289580,1164001
2089144910,117002102,2616627377,1170021
2083379801,5705230202,2616072797,570502302
2203541451,57060020101,2616338399,570600201
2083379802,5705240202,2616643279,570502402
2211835804,118209204,2616092851,1182092
2089153407,116101102,2616066139,1161011
591000501,5910005010103,2616535484,59100050101
2083379801,5705230101,2614272707,570502301
59990010,59990010102,2615938573,599900101
509013,5090130203,2614261867,50901302
2214731753,118700103,2616673595,1187001
2203541451,57060020104,2616658270,570600201
520202,5202020104,2614298223,52020201
59990010,59990010101,2614222097,599900101
520202,5202020103,2616652933,52020201
2277053657,111500201,2616165483,1115002
2083379801,5705230101,2614277683,570502301
509023,5090230103,2614259000,50902301
2277053657,111500102,2616789601,1115001
2083379802,5705240104,2616571302,570502401
2213278351,118300203,2616044870,1183002
6020010,60200100201,2614314716,602001002
2083379801,5705230203,2616123313,570502302
509013,5090130103,2614259492,50901301
2211835802,118100202,2616025668,1181002
2435797501,17030010201,2614209269,170300102
2521013252,114400201,2616177593,1144002
5025520,5025520201,2614207618,50255202
509001,5090010102,2616597860,50900101
2213278351,118300104,2616096346,1183001
10020012,10020012211,2614214212,100200122
2089144906,116300201,2616217064,1163002
59990010,59990010204,2616557020,599900102
2083379802,5705240201,2614301796,570502402
2083379801,5705230102,2616062809,570502301
502801,5028010103,2616104836,50280101
2089153407,116101102,2616066150,1161011
2083379801,5705230201,2614293333,570502302
2083379801,5705230204,2616580721,570502302
2089153407,116101203,2616124933,1161012
2083379802,5705240102,2616632016,570502401
2083379802,5705240103,2616684909,570502401
2083379802,5705240102,2616062830,570502401
1620431252,171002101,2616142582,1710021
2083379805,57050249104,2616107879,570502491
2083379802,5705240202,2616646035,570502402
2358517358,143302201,2616179556,1433022
59990010,59990010103,2616602551,599900101
501201,5012010101,2616169945,50120101
2519525051,113501203,2616036751,1135012
2214731753,118700101,2614243263,1187001
2089153402,115009201,2614284634,1150092
2213278351,118300101,2614234367,1183001
520202,5202020103,2616083227,52020201
2519525053,114002102,2616037311,1140021
2089144910,117002204,2616575710,1170022
2089144901,110611201,2616192013,1106112
2521149851,114509103,2616049799,1145091
2083379801,5705230203,2616693050,570502302
59990010,59990010103,2616033482,599900101
2004504753,57050360101,2614251521,570503601
1974833501,57050210204,2616565416,570502102
2511250754,113601201,2616147470,1136012
2211835802,118100201,2614213052,1181002
2089153407,116101202,2616075411,1161012
2203541451,57060020105,2616541940,570600201
510703,5107030103,2616210401,51070301
2089144910,117002201,2616202372,1170022
6020010,60200100101,2614308356,602001001
2358517353,143101201,2616176281,1431012
509002,5090020203,2616143287,50900202
520202,5202020202,2616705319,52020202
520202,5202020104,2614298231,52020201
1974833502,57050381102,2614248882,570503811
520202,5202020203,2616660969,52020202
10020011,10020011113,2616555149,100200111
2519523152,114601205,2616564439,1146012
2089144910,117002203,2616689387,1170022
2519525053,114002201,2616157936,1140022
2083379801,5705230202,2616647678,570502302
2089144905,116200201,2614283553,1162002
510703,5107030201,2616577271,51070302
509017,5090170104,2616183630,50901701
2358517351,143001203,2616101244,1430012
2211835801,118000203,2616607915,1180002
2214731753,118700203,2616100646,1187002
509021,5090210101,2616183616,50902101
2203541451,57060020103,2616593351,570600201
2211835803,118200204,2616541943,1182002
59990010,59990010201,2614230701,599900102
2519523151,113401202,2614232325,1134012
2364538303,143502101,2614261144,1435021
2083379802,5705240201,2614300239,570502402
2511250756,113603101,2614222820,1136031
2089144901,110611202,2616630623,1106112
2519525056,114201101,2614240930,1142011
6023150,60231500101,2614297021,602315001
2089153405,116001102,2616067646,1160011
2505855455,113100101,2616157461,1131001
2083379802,5705240103,2616683544,570502401
2521149852,114700201,2616187155,1147002
2089153405,116001102,2616067647,1160011
2089144910,117002202,2616066121,1170022
2519525056,114201201,2616166175,1142012
2277053654,111300203,2616620302,1113002
2089153405,116001104,2616574533,1160011
59990010,59990010103,2616032199,599900101
500703,5007030101,2614247730,50070301
2505855455,113100101,2616157454,1131001
2519523151,113401203,2616038281,1134012
6020010,60200100101,2614307668,602001001
6023280,60232800201,2616223805,602328002
510713,5107130201,2616126281,51071302
2083379802,5705240201,2616223830,570502402
2211835801,118000102,2616766755,1180001
2521149852,114700201,2616186349,1147002
59990030,59990030101,2614210877,599900301
2083379801,5705230203,2616121689,570502302
509013,5090130103,2614259476,50901301
1473879156,125501201,2616147453,1255012
2083379801,5705230101,2614277663,570502301
510707,5107070101,2614283560,51070701
2089144911,117003201,2616215964,1170032
2511250755,113602101,2616146585,1136021
59990010,59990010205,2616470617,599900102
6029010,60290100101,2614304556,602901001
59990010,59990010102,2615938583,599900101
2521013252,114400201,2614252984,1144002
2511250754,113601101,2616144970,1136011
1473879151,125000101,2616154560,1250001
2213278351,118300101,2614234383,1183001
2083379804,57050239204,2616567505,570502392
2203541451,57060020105,2616541926,570600201
2211835801,118000102,2616765342,1180001
2511250756,113603101,2616148362,1136031
2083379802,5705240202,2616647682,570502402
2089144901,110611202,2616059873,1106112
2274120551,111000203,2616613779,1110002
2089153401,115000101,2614266348,1150001
1473879152,125101101,2614215174,1251011
2521013252,114400101,2614248852,1144001
2083379802,5705240101,2616205527,570502401
509023,5090230103,2616184073,50902301
520211,5202110103,2616577284,52021101
520202,5202020102,2616698901,52020201
2519523151,113401204,2616094745,1134012
2089144910,117002202,2616635430,1170022
2089153405,116001201,2614284631,1160012
510707,5107070101,2616208217,51070701
2211835801,118000101,2616139934,1180001
2089153405,116001102,2616067639,1160011
2519523152,114601201,2616185009,1146012
59990010,59990010201,2614230746,599900102
2089144901,110611202,2616629600,1106112
2089153408,116103201,2614290773,1161032
503101,5031010201,2614260399,50310102
1980349052,137101201,2616166163,1371012
2519523151,113401203,2616611193,1134012
6023010,60230100103,2616693001,602301001
502801,5028010201,2614257789,50280102
10020011,10020011211,2614229569,100200112
590102,5901020201,2616129531,59010202
2551505855,140501102,2616445134,1405011
520202,5202020203,2616091977,52020202
509017,5090170104,2616183638,50901701
590600200,5906002000201,2614207647,59060020002
520202,5202020204,2614310073,52020202
2511250755,113602201,2614223767,1136022
2089153407,116101203,2616123347,1161012
2089153407,116101201,2614288704,1161012
2511250751,113402201,2614219426,1134022
59990010,59990010201,2614231623,599900102
2083379802,5705240102,2616632008,570502401
1620431260,152202101,2614234362,1522021
509004,5090040101,2614259885,50900401
509002,5090020103,2614214235,50900201
2083379802,5705240201,2614301775,570502402
2203541451,57060020103,2616591418,570600201
501201,5012010101,2614244142,50120101
6020010,60200100101,2614307683,602001001
2083379802,5705240102,2616062844,570502401
2089144911,117003203,2616642257,1170032
2089153408,116103101,2616211566,1161031
1473879155,125300103,2616099098,1253001
2277053657,111500201,2614240936,1115002
520202,5202020201,2616590374,52020202
2089153405,116001204,2616579243,1160012
591000101,5910001010101,2614205511,59100010101
2089153405,116001101,2614269610,1160011
2511250751,113402201,2614219422,1134022
2083379802,5705240202,2616078536,570502402
509013,5090130203,2616185790,50901302
501102,5011020201,2614244118,50110202
2519523151,113401102,2614224896,1134011
2519523151,113401202,2614232339,1134012
2089153405,116001101,2616192046,1160011
2519525053,114002101,2614226130,1140021
2083379801,5705230201,2614297010,570502302
1473879152,125101101,2614215172,1251011
2299759052,1118090202,2616618161,1118092
2089153409,116109201,2616004078,1161092
2519523151,113401204,2616094738,1134012
510791,5107910201,2614240915,51079102
59990040,59990040101,2614210519,599900401
2519525053,114002203,2616095440,1140022
6023330,60233300102,2614299272,602333001
591000400,5910004000201,2616129527,59100040002
2089153407,116101201,2616213458,1161012
520202,5202020101,2616585494,52020201
2089153401,115000102,2616059867,1150001
2083379801,5705230102,2616635407,570502301
510703,5107030101,2616574514,51070301
2089153407,116101102,2616638456,1161011
1473879153,125102102,2616600367,1251021
2089144901,110611201,2616190946,1106112
5105120,51051200201,2616129518,510512002
2213278351,118300101,2616158859,1183001
1473879151,125000201,2614231646,1250002
2211835803,118200101,2616135056,1182001
6023150,60231500201,2616223815,602315002
502801,5028010103,2616104833,50280101
2089153405,116001201,2616209167,1160012
2211835801,118000205,2616553171,1180002
1974833501,57050210103,2616103173,570502101
2083379802,5705240201,2614301754,570502402
2211835801,118000204,2616096789,1180002
2083379802,5705240203,2616121674,570502402
2089144910,117002202,2616635445,1170022
6023290,60232900204,2616583992,602329002
1974833501,57050210102,2616048526,570502101
2214731753,118700101,2614242539,1187001
1473879155,125300102,2616043142,1253001
6029020,60290200202,2616080995,602902002
502801,5028010201,2614257781,50280102
2083379802,5705240103,2616683533,570502401
2004504757,57050410102,2616044012,570504101
2211835801,118000102,2616766784,1180001
2211835801,118000202,2616777150,1180002
59990030,59990030103,2616539365,599900301
1473879155,125300203,2616672596,1253002
2089144911,117003104,2616117995,1170031
59990010,59990010105,2616461376,599900101
5025530,5025530102,2616026767,50255301
2519525053,114002101,2614226122,1140021
2211835801,118000202,2616777106,1180002
5025530,5025530101,2614213095,50255301
509017,5090170204,2616184508,50901702
1473879156,125501104,2616550600,1255011
520202,5202020203,2616660957,52020202
1980349051,137000205,2616559385,1370002
520202,5202020204,2614309064,52020202
2213278351,118300101,2616158879,1183001
509002,5090020103,2616142569,50900201
2083379801,5705230201,2616217086,570502302
500301,5003010202,2616056140,50030102
2211835801,118000202,2616777127,1180002
1974833501,57050210101,2614245120,570502101
2089144910,117002202,2616066107,1170022
2505855455,113100203,2616096332,1131002
2213278351,118300101,2614234385,1183001
2089153407,116101201,2616213465,1161012
2089144911,117003204,2616119355,1170032
2089144905,116200101,2614267481,1162001
1974833501,57050210204,2616565432,570502102
503101,5031010201,2614260388,50310102
2519525053,114002102,2616607179,1140021
59990010,59990010203,2616608893,599900102
2089153407,116101203,2616696226,1161012
2519523151,113401202,2616259940,1134012
2004504753,57050360101,2616176287,570503601
590502,5905020101,2614258983,59050201
1473879156,125501101,2614219432,1255011
5105140,51051400101,2614205524,510514001
2439533003,17030090101,2614208294,170300901
2089153401,115000101,2614266336,1150001
2089144907,116400101,2616212886,1164001
591000400,5910004000201,2616129525,59100040002
2083379802,5705240204,2616579210,570502402
2083379802,5705240204,2616579218,570502402
2519523151,113401205,2616556039,1134012
2511250751,113402101,2614218144,1134021
2435797502,17030020202,2616023730,170300202
6029020,60290200101,2614299291,602902001
2083379801,5705230201,2616220036,570502302
2213278351,118300202,2615955804,1183002
2083379802,5705240204,2616578145,570502402
6020010,60200100201,2616239152,602001002
59990010,59990010102,2615937841,599900101
2203541451,57060020104,2616656070,570600201
2089153405,116001201,2614285817,1160012
2213278351,118300101,2616158874,1183001
2089144906,116300101,2616215078,1163001
2211835801,118000203,2616041790,1180002
2089153409,116109203,2616642271,1161092
2089153407,116101101,2616197130,1161011
2203541451,57060020205,2616550560,570600202
59990010,59990010102,2615938571,599900101
