route_id,service_id,trip_id,trip_headsign,shape_id
V10-197-190,3125,4866716,Alacant,73
V10-190-197,3125,4866570,Natzaret,74
V1-39-13,3125,4864922,Picassent,2
V10-197-190,3125,4866719,Alacant,73
V1-39-17,3125,4864923,Torrent,2
V1-1-39,3125,4865375,Bétera,48
V1-36-1,3125,4864924,Castelló,2
V1-17-36,3125,4865376,Seminari - CEU,48
V1-39-13,3125,4864925,Picassent,2
V1-13-36,3125,4865377,Seminari - CEU,48
V1-17-39,3125,4865378,Bétera,48
V1-1-36,3125,4865379,Seminari - CEU,48
V1-36-1,3125,4864927,Castelló,2
V1-17-39,3125,4865380,Bétera,48
V1-39-17,3125,4864928,Torrent,2
V1-36-13,3125,4864929,Picassent,2
V1-13-36,3125,4865381,Seminari - CEU,48
V1-39-17,3125,4864930,Torrent,2
V1-1-39,3125,4865382,Bétera,48
V1-36-1,3125,4864931,Castelló,2
V1-17-36,3125,4865383,Seminari - CEU,48
V1-39-17,3125,4864932,Torrent,2
V1-36-17,3125,4864933,Torrent,2
V1-13-39,3125,4865384,Bétera,48
V1-1-36,3125,4865385,Seminari - CEU,48
V1-39-1,3125,4864934,Castelló,2
V1-17-36,3125,4865386,Seminari - CEU,48
V1-36-17,3125,4864935,Torrent,2
V1-17-39,3125,4865387,Bétera,48
V1-39-17,3125,4864936,Torrent,2
V1-1-36,3125,4865388,Seminari - CEU,48
V1-36-1,3125,4864937,Castelló,2
V10-190-194,3125,4866564,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3125,4866712,Alacant,73
V10-190-194,3125,4866566,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3125,4866714,Alacant,73
V10-190-194,3125,4866568,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3125,4866717,Alacant,73
V10-190-194,3125,4866569,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3125,4866718,Alacant,73
V10-190-194,3125,4866571,Ciutat Arts i Ciències - Justícia,74
V1-17-36,3125,4865389,Seminari - CEU,48
V10-194-190,3125,4866720,Alacant,73
V10-190-194,3125,4866573,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3125,4866723,Alacant,73
V10-190-194,3125,4866576,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3125,4866725,Alacant,73
V10-190-194,3125,4866578,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3125,4866727,Alacant,73
V10-190-194,3125,4866579,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3125,4866728,Alacant,73
V1-39-17,3125,4864938,Torrent,2
V1-17-39,3125,4865390,Bétera,48
V1-36-17,3125,4864939,Torrent,2
V1-1-36,3125,4865391,Seminari - CEU,48
V1-36-1,3125,4864940,Castelló,2
V1-17-39,3125,4865392,Bétera,48
V1-39-17,3125,4864941,Torrent,2
V1-17-36,3125,4865393,Seminari - CEU,48
V1-36-17,3125,4864942,Torrent,2
V1-1-39,3125,4865394,Bétera,48
V1-36-1,3125,4864943,Castelló,2
V1-17-36,3125,4865395,Seminari - CEU,48
V1-39-17,3125,4864944,Torrent,2
V1-17-39,3125,4865396,Bétera,48
V1-36-17,3125,4864945,Torrent,2
V1-1-36,3125,4865397,Seminari - CEU,48
V1-39-1,3125,4864946,Castelló,2
V1-17-39,3125,4865398,Bétera,48
V1-36-13,3125,4864947,Picassent,2
V1-20-36,3125,4865399,Seminari - CEU,48
V1-39-17,3125,4864948,Torrent,2
V1-17-39,3125,4865400,Bétera,48
V1-36-1,3125,4864949,Castelló,2
V1-39-13,3125,4864950,Picassent,2
V1-1-36,3125,4865401,Seminari - CEU,48
V1-36-17,3125,4864951,Torrent,2
V1-17-39,3125,4865402,Bétera,48
V1-39-1,3125,4864952,Castelló,2
V1-13-39,3125,4865403,Bétera,48
V1-36-20,3125,4864953,València Sud,2
V1-1-36,3125,4865404,Seminari - CEU,48
V1-39-13,3125,4864954,Picassent,2
V1-36-17,3125,4864955,Torrent,2
V1-17-39,3125,4865405,Bétera,48
V1-39-1,3125,4864956,Castelló,2
V1-13-39,3125,4865406,Bétera,48
V1-39-13,3125,4864957,Picassent,2
V1-1-36,3125,4865407,Seminari - CEU,48
V1-17-39,3125,4865408,Bétera,48
V1-36-17,3125,4864958,Torrent,2
V1-13-36,3125,4865409,Seminari - CEU,48
V1-39-1,3125,4864959,Castelló,2
V1-1-39,3125,4865410,Bétera,48
V1-39-17,3125,4864960,Torrent,2
V1-36-17,3125,4864961,Torrent,2
V1-17-36,3125,4865411,Seminari - CEU,48
V1-39-1,3125,4864962,Castelló,2
V1-13-39,3125,4865412,Bétera,48
V1-36-17,3125,4864963,Torrent,2
V1-1-36,3125,4865413,Seminari - CEU,48
V1-39-17,3125,4864964,Torrent,2
V1-17-36,3125,4865414,Seminari - CEU,48
V1-36-1,3125,4864965,Castelló,2
V1-17-39,3125,4865415,Bétera,48
V1-39-17,3125,4864966,Torrent,2
V1-36-17,3125,4864967,Torrent,2
V1-1-36,3125,4865416,Seminari - CEU,48
V1-36-1,3125,4864968,Castelló,2
V1-17-36,3125,4865417,Seminari - CEU,48
V1-17-39,3125,4865418,Bétera,48
V1-39-17,3125,4864969,Torrent,2
V1-1-36,3125,4865419,Seminari - CEU,48
V1-36-17,3125,4864970,Torrent,2
V1-17-39,3125,4865420,Bétera,48
V1-36-1,3125,4864971,Castelló,2
V1-17-36,3125,4865421,Seminari - CEU,48
V1-39-17,3125,4864972,Torrent,2
V1-1-39,3125,4865422,Bétera,48
V1-36-17,3125,4864973,Torrent,2
V1-39-1,3125,4864974,Castelló,2
V1-17-36,3125,4865423,Seminari - CEU,48
V1-36-13,3125,4864975,Picassent,2
V1-17-39,3125,4865424,Bétera,48
V1-1-36,3125,4865425,Seminari - CEU,48
V1-39-17,3125,4864976,Torrent,2
V1-36-1,3125,4864977,Castelló,2
V1-17-39,3125,4865426,Bétera,48
V1-36-13,3125,4864978,Picassent,2
V1-17-36,3125,4865427,Seminari - CEU,48
V1-1-39,3125,4865428,Bétera,48
V1-39-17,3125,4864979,Torrent,2
V1-17-36,3125,4865429,Seminari - CEU,48
V1-36-1,3125,4864980,Castelló,2
V1-13-39,3125,4865430,Bétera,48
V1-39-13,3125,4864981,Picassent,2
V1-39-17,3125,4864982,Torrent,2
V1-1-36,3125,4865431,Seminari - CEU,48
V1-36-5,3125,4864983,L'Alcúdia,2
V1-17-39,3125,4865432,Bétera,48
V1-13-29,3125,4865433,Empalme,48
V1-39-17,3125,4864984,Torrent,2
V1-1-36,3125,4865434,Seminari - CEU,48
V1-36-13,3125,4864985,Picassent,2
V1-17-39,3125,4865435,Bétera,48
V1-39-20,3125,4864986,València Sud,2
V1-13-20,3125,4865436,València Sud,2
V1-5-39,3125,4865374,Bétera,48
V1-39-17,3125,4864926,Torrent,2
V2-20-107,3125,4864987,Torrent Avinguda,1
V2-20-54,3125,4865437,Llíria,47
V2-20-107,3125,4864988,Torrent Avinguda,1
V2-20-44,3125,4865438,Paterna,47
V2-107-54,3125,4865439,Llíria,47
V2-44-107,3125,4864989,Torrent Avinguda,1
V2-20-107,3125,4864990,Torrent Avinguda,1
V2-20-54,3125,4865440,Llíria,47
V2-44-107,3125,4864991,Torrent Avinguda,1
V2-20-107,3125,4864992,Torrent Avinguda,1
V2-107-54,3125,4865441,Llíria,47
V2-44-107,3125,4864993,Torrent Avinguda,1
V2-20-54,3125,4865442,Llíria,47
V2-54-107,3125,4864994,Torrent Avinguda,1
V2-20-44,3125,4865443,Paterna,47
V2-44-107,3125,4864995,Torrent Avinguda,1
V2-107-54,3125,4865444,Llíria,47
V2-54-107,3125,4864996,Torrent Avinguda,1
V2-107-54,3125,4865445,Llíria,47
V2-54-107,3125,4864997,Torrent Avinguda,1
V2-107-54,3125,4865446,Llíria,47
V2-54-107,3125,4864998,Torrent Avinguda,1
V2-107-54,3125,4865447,Llíria,47
V2-54-107,3125,4864999,Torrent Avinguda,1
V2-107-54,3125,4865448,Llíria,47
V2-54-107,3125,4865000,Torrent Avinguda,1
V2-107-44,3125,4865449,Paterna,47
V2-44-20,3125,4865001,València Sud,1
V2-107-54,3125,4865450,Llíria,47
V2-54-107,3125,4865002,Torrent Avinguda,1
V2-107-44,3125,4865451,Paterna,47
V2-54-107,3125,4865003,Torrent Avinguda,1
V2-107-54,3125,4865452,Llíria,47
V2-44-20,3125,4865004,València Sud,1
V2-107-44,3125,4865453,Paterna,47
V2-54-107,3125,4865005,Torrent Avinguda,1
V2-107-54,3125,4865454,Llíria,47
V2-54-107,3125,4865006,Torrent Avinguda,1
V2-107-44,3125,4865455,Paterna,47
V2-44-107,3125,4865007,Torrent Avinguda,1
V2-107-54,3125,4865456,Llíria,47
V2-54-107,3125,4865008,Torrent Avinguda,1
V2-107-44,3125,4865457,Paterna,47
V2-44-107,3125,4865009,Torrent Avinguda,1
V2-107-54,3125,4865458,Llíria,47
V2-54-107,3125,4865010,Torrent Avinguda,1
V2-107-44,3125,4865459,Paterna,47
V2-44-107,3125,4865011,Torrent Avinguda,1
V2-107-54,3125,4865460,Llíria,47
V2-54-107,3125,4865012,Torrent Avinguda,1
V2-107-44,3125,4865461,Paterna,47
V2-44-107,3125,4865013,Torrent Avinguda,1
V2-107-54,3125,4865462,Llíria,47
V2-54-107,3125,4865014,Torrent Avinguda,1
V2-107-44,3125,4865463,Paterna,47
V2-44-107,3125,4865015,Torrent Avinguda,1
V2-107-54,3125,4865464,Llíria,47
V2-54-107,3125,4865016,Torrent Avinguda,1
V2-107-44,3125,4865465,Paterna,47
V2-44-107,3125,4865017,Torrent Avinguda,1
V2-107-54,3125,4865466,Llíria,47
V2-54-107,3125,4865018,Torrent Avinguda,1
V2-107-44,3125,4865467,Paterna,47
V2-44-107,3125,4865019,Torrent Avinguda,1
V2-107-54,3125,4865468,Llíria,47
V2-54-107,3125,4865020,Torrent Avinguda,1
V2-107-44,3125,4865469,Paterna,47
V2-44-107,3125,4865021,Torrent Avinguda,1
V2-107-54,3125,4865470,Llíria,47
V2-54-107,3125,4865022,Torrent Avinguda,1
V2-107-44,3125,4865471,Paterna,47
V2-44-107,3125,4865023,Torrent Avinguda,1
V2-107-54,3125,4865472,Llíria,47
V2-54-107,3125,4865024,Torrent Avinguda,1
V2-107-54,3125,4865473,Llíria,47
V2-44-107,3125,4865025,Torrent Avinguda,1
V2-20-44,3125,4865474,Paterna,47
V2-54-107,3125,4865026,Torrent Avinguda,1
V2-107-54,3125,4865475,Llíria,47
V2-44-107,3125,4865027,Torrent Avinguda,1
V2-20-44,3125,4865476,Paterna,47
V2-54-107,3125,4865028,Torrent Avinguda,1
V2-107-54,3125,4865477,Llíria,47
V2-44-107,3125,4865029,Torrent Avinguda,1
V2-107-54,3125,4865478,Llíria,47
V2-54-107,3125,4865030,Torrent Avinguda,1
V2-107-44,3125,4865479,Paterna,47
V2-44-20,3125,4865031,València Sud,1
V2-107-54,3125,4865480,Llíria,47
V2-54-107,3125,4865032,Torrent Avinguda,1
V2-107-44,3125,4865481,Paterna,47
V2-54-107,3125,4865033,Torrent Avinguda,1
V2-107-54,3125,4865482,Llíria,47
V2-44-20,3125,4865034,València Sud,1
V2-107-44,3125,4865483,Paterna,47
V2-54-107,3125,4865035,Torrent Avinguda,1
V2-107-54,3125,4865484,Llíria,47
V2-54-107,3125,4865036,Torrent Avinguda,1
V2-107-44,3125,4865485,Paterna,47
V2-44-107,3125,4865037,Torrent Avinguda,1
V2-107-54,3125,4865486,Llíria,47
V2-54-107,3125,4865038,Torrent Avinguda,1
V2-107-44,3125,4865487,Paterna,47
V2-44-107,3125,4865039,Torrent Avinguda,1
V2-107-54,3125,4865488,Llíria,47
V2-54-107,3125,4865040,Torrent Avinguda,1
V2-107-44,3125,4865489,Paterna,47
V2-44-107,3125,4865041,Torrent Avinguda,1
V2-107-54,3125,4865490,Llíria,47
V2-54-107,3125,4865042,Torrent Avinguda,1
V2-107-44,3125,4865491,Paterna,47
V2-44-107,3125,4865043,Torrent Avinguda,1
V2-107-54,3125,4865492,Llíria,47
V2-54-107,3125,4865044,Torrent Avinguda,1
V2-107-44,3125,4865493,Paterna,47
V2-44-107,3125,4865045,Torrent Avinguda,1
V2-107-54,3125,4865494,Llíria,47
V2-54-107,3125,4865046,Torrent Avinguda,1
V2-107-44,3125,4865495,Paterna,47
V2-44-107,3125,4865047,Torrent Avinguda,1
V2-54-107,3125,4865048,Torrent Avinguda,1
V2-107-54,3125,4865496,Llíria,47
V2-44-107,3125,4865049,Torrent Avinguda,1
V2-107-44,3125,4865497,Paterna,47
V2-54-107,3125,4865050,Torrent Avinguda,1
V2-44-107,3125,4865051,Torrent Avinguda,1
V2-107-54,3125,4865498,Llíria,47
V2-54-107,3125,4865052,Torrent Avinguda,1
V2-107-44,3125,4865499,Paterna,47
V2-44-107,3125,4865053,Torrent Avinguda,1
V2-107-54,3125,4865500,Llíria,47
V2-54-107,3125,4865054,Torrent Avinguda,1
V2-107-44,3125,4865501,Paterna,47
V2-107-54,3125,4865502,Llíria,47
V2-44-107,3125,4865055,Torrent Avinguda,1
V2-107-44,3125,4865503,Paterna,47
V2-54-107,3125,4865056,Torrent Avinguda,1
V2-107-54,3125,4865504,Llíria,47
V2-107-20,3125,4865505,València Sud,1
V2-44-20,3125,4865057,València Sud,1
V2-107-54,3125,4865506,Llíria,47
V2-54-107,3125,4865058,Torrent Avinguda,1
V2-107-29,3125,4865507,Empalme,47
V2-29-20,3125,4865059,València Sud,1
V2-107-20,3125,4865508,València Sud,1
V2-107-54,3125,4865509,Llíria,47
V2-54-107,3125,4865060,Torrent Avinguda,1
V2-107-20,3125,4865510,València Sud,1
V2-54-20,3125,4865061,València Sud,1
V3-66-64,3125,4865511,Rafelbunyol,43
V3-66-182,3125,4865062,Aeroport,3
V3-73-64,3125,4865512,Rafelbunyol,43
V3-66-73,3125,4865063,Av. del Cid,3
V3-182-64,3125,4865513,Rafelbunyol,43
V3-66-182,3125,4865064,Aeroport,3
V3-182-64,3125,4865514,Rafelbunyol,43
V3-64-182,3125,4865065,Aeroport,3
V3-66-64,3125,4865515,Rafelbunyol,43
V3-64-182,3125,4865066,Aeroport,3
V3-182-64,3125,4865516,Rafelbunyol,43
V3-66-182,3125,4865067,Aeroport,3
V3-66-64,3125,4865517,Rafelbunyol,43
V3-64-182,3125,4865068,Aeroport,3
V3-182-64,3125,4865518,Rafelbunyol,43
V3-56-182,3125,4865069,Aeroport,3
V3-182-64,3125,4865519,Rafelbunyol,43
V3-64-182,3125,4865070,Aeroport,3
V3-182-64,3125,4865520,Rafelbunyol,43
V3-64-182,3125,4865071,Aeroport,3
V3-182-64,3125,4865521,Rafelbunyol,43
V3-64-182,3125,4865072,Aeroport,3
V3-182-64,3125,4865522,Rafelbunyol,43
V3-64-182,3125,4865073,Aeroport,3
V3-182-64,3125,4865523,Rafelbunyol,43
V3-64-182,3125,4865074,Aeroport,3
V3-182-64,3125,4865524,Rafelbunyol,43
V3-64-182,3125,4865075,Aeroport,3
V3-182-64,3125,4865525,Rafelbunyol,43
V3-64-182,3125,4865076,Aeroport,3
V3-182-64,3125,4865526,Rafelbunyol,43
V3-64-182,3125,4865077,Aeroport,3
V3-182-64,3125,4865527,Rafelbunyol,43
V3-64-182,3125,4865078,Aeroport,3
V3-182-64,3125,4865528,Rafelbunyol,43
V3-64-182,3125,4865079,Aeroport,3
V3-182-64,3125,4865529,Rafelbunyol,43
V3-64-182,3125,4865080,Aeroport,3
V3-182-64,3125,4865530,Rafelbunyol,43
V3-64-182,3125,4865081,Aeroport,3
V3-182-64,3125,4865531,Rafelbunyol,43
V3-64-182,3125,4865082,Aeroport,3
V3-182-64,3125,4865532,Rafelbunyol,43
V3-64-182,3125,4865083,Aeroport,3
V3-182-64,3125,4865533,Rafelbunyol,43
V3-64-182,3125,4865084,Aeroport,3
V3-182-64,3125,4865534,Rafelbunyol,43
V3-64-182,3125,4865085,Aeroport,3
V3-182-64,3125,4865535,Rafelbunyol,43
V3-64-182,3125,4865086,Aeroport,3
V3-182-64,3125,4865536,Rafelbunyol,43
V3-64-182,3125,4865087,Aeroport,3
V3-182-64,3125,4865537,Rafelbunyol,43
V3-64-182,3125,4865088,Aeroport,3
V3-182-64,3125,4865538,Rafelbunyol,43
V3-64-182,3125,4865089,Aeroport,3
V3-182-64,3125,4865539,Rafelbunyol,43
V3-64-182,3125,4865090,Aeroport,3
V3-182-64,3125,4865540,Rafelbunyol,43
V3-64-182,3125,4865091,Aeroport,3
V3-182-64,3125,4865541,Rafelbunyol,43
V3-64-182,3125,4865092,Aeroport,3
V3-182-64,3125,4865542,Rafelbunyol,43
V3-64-182,3125,4865093,Aeroport,3
V3-182-64,3125,4865543,Rafelbunyol,43
V3-64-182,3125,4865094,Aeroport,3
V3-182-64,3125,4865544,Rafelbunyol,43
V3-64-182,3125,4865095,Aeroport,3
V3-182-64,3125,4865545,Rafelbunyol,43
V3-64-182,3125,4865096,Aeroport,3
V3-182-64,3125,4865546,Rafelbunyol,43
V3-64-182,3125,4865097,Aeroport,3
V3-182-64,3125,4865547,Rafelbunyol,43
V3-64-182,3125,4865098,Aeroport,3
V3-182-64,3125,4865548,Rafelbunyol,43
V3-64-182,3125,4865099,Aeroport,3
V3-182-64,3125,4865549,Rafelbunyol,43
V3-64-182,3125,4865100,Aeroport,3
V3-182-64,3125,4865550,Rafelbunyol,43
V3-64-182,3125,4865101,Aeroport,3
V3-182-64,3125,4865551,Rafelbunyol,43
V3-64-182,3125,4865102,Aeroport,3
V3-182-64,3125,4865552,Rafelbunyol,43
V3-64-182,3125,4865103,Aeroport,3
V3-182-64,3125,4865553,Rafelbunyol,43
V3-64-182,3125,4865104,Aeroport,3
V3-182-64,3125,4865554,Rafelbunyol,43
V3-64-182,3125,4865105,Aeroport,3
V3-182-64,3125,4865555,Rafelbunyol,43
V3-64-182,3125,4865106,Aeroport,3
V3-182-64,3125,4865556,Rafelbunyol,43
V3-64-182,3125,4865107,Aeroport,3
V3-182-64,3125,4865557,Rafelbunyol,43
V3-64-182,3125,4865108,Aeroport,3
V3-182-64,3125,4865558,Rafelbunyol,43
V3-64-182,3125,4865109,Aeroport,3
V3-182-64,3125,4865559,Rafelbunyol,43
V3-64-182,3125,4865110,Aeroport,3
V3-182-64,3125,4865560,Rafelbunyol,43
V3-64-182,3125,4865111,Aeroport,3
V3-182-64,3125,4865561,Rafelbunyol,43
V3-64-182,3125,4865112,Aeroport,3
V3-182-64,3125,4865562,Rafelbunyol,43
V3-64-182,3125,4865113,Aeroport,3
V3-182-64,3125,4865563,Rafelbunyol,43
V3-64-182,3125,4865114,Aeroport,3
V3-182-64,3125,4865564,Rafelbunyol,43
V3-64-182,3125,4865115,Aeroport,3
V3-182-64,3125,4865565,Rafelbunyol,43
V3-64-182,3125,4865116,Aeroport,3
V3-182-64,3125,4865566,Rafelbunyol,43
V3-64-182,3125,4865117,Aeroport,3
V3-182-64,3125,4865567,Rafelbunyol,43
V3-64-182,3125,4865118,Aeroport,3
V3-182-64,3125,4865568,Rafelbunyol,43
V3-64-182,3125,4865119,Aeroport,3
V3-182-64,3125,4865569,Rafelbunyol,43
V3-64-182,3125,4865120,Aeroport,3
V3-182-64,3125,4865570,Rafelbunyol,43
V3-64-182,3125,4865121,Aeroport,3
V3-182-64,3125,4865571,Rafelbunyol,43
V3-64-182,3125,4865122,Aeroport,3
V3-182-64,3125,4865572,Rafelbunyol,43
V3-64-182,3125,4865123,Aeroport,3
V3-182-64,3125,4865573,Rafelbunyol,43
V3-64-182,3125,4865124,Aeroport,3
V3-182-64,3125,4865574,Rafelbunyol,43
V3-64-182,3125,4865125,Aeroport,3
V3-182-66,3125,4865575,Machado,43
V3-64-182,3125,4865126,Aeroport,3
V3-182-64,3125,4865576,Rafelbunyol,43
V3-64-182,3125,4865127,Aeroport,3
V3-182-66,3125,4865577,Machado,43
V3-64-182,3125,4865128,Aeroport,3
V3-182-64,3125,4865578,Rafelbunyol,43
V3-182-66,3125,4865579,Machado,43
V3-64-182,3125,4865129,Aeroport,3
V3-182-64,3125,4865580,Rafelbunyol,43
V3-64-182,3125,4865130,Aeroport,3
V3-64-182,3125,4865131,Aeroport,3
V3-73-64,3125,4865808,Rafelbunyol,43
V3-64-186,3125,4865360,Riba-roja de Túria,3
V4-94-102,3125,4865811,Vicent Andrés Estellés,25
V4-95-98,3125,4866120,Dr. Lluch,5
V4-98-114,3125,4865812,Mas del Rosari,5
V4-95-98,3125,4866121,Dr. Lluch,5
V4-98-114,3125,4865815,Mas del Rosari,5
V4-95-98,3125,4866122,Dr. Lluch,5
V4-98-114,3125,4865816,Mas del Rosari,5
V4-95-98,3125,4866123,Dr. Lluch,5
V4-94-102,3125,4865819,Vicent Andrés Estellés,25
V4-102-98,3125,4866125,Dr. Lluch,25
V4-98-114,3125,4865820,Mas del Rosari,5
V4-95-98,3125,4866126,Dr. Lluch,5
V4-94-102,3125,4865822,Vicent Andrés Estellés,25
V4-114-98,3125,4866128,Dr. Lluch,25
V4-98-114,3125,4865824,Mas del Rosari,5
V4-95-98,3125,4866131,Dr. Lluch,5
V4-98-102,3125,4865826,Vicent Andrés Estellés,5
V4-95-98,3125,4866132,Dr. Lluch,5
V4-98-114,3125,4865828,Mas del Rosari,5
V4-114-98,3125,4866133,Dr. Lluch,25
V4-98-102,3125,4865830,Vicent Andrés Estellés,5
V4-95-98,3125,4866135,Dr. Lluch,5
V4-98-114,3125,4865832,Mas del Rosari,5
V4-102-98,3125,4866138,Dr. Lluch,25
V4-98-102,3125,4865834,Vicent Andrés Estellés,5
V4-114-98,3125,4866140,Dr. Lluch,25
V4-98-114,3125,4865837,Mas del Rosari,5
V4-102-98,3125,4866142,Dr. Lluch,25
V4-98-102,3125,4865839,Vicent Andrés Estellés,5
V4-114-98,3125,4866144,Dr. Lluch,25
V4-98-114,3125,4865842,Mas del Rosari,5
V4-102-98,3125,4866147,Dr. Lluch,25
V4-98-102,3125,4865845,Vicent Andrés Estellés,5
V4-114-98,3125,4866150,Dr. Lluch,25
V4-98-114,3125,4865848,Mas del Rosari,5
V4-102-98,3125,4866153,Dr. Lluch,25
V4-98-102,3125,4865851,Vicent Andrés Estellés,5
V4-114-98,3125,4866156,Dr. Lluch,25
V4-98-114,3125,4865854,Mas del Rosari,5
V4-102-98,3125,4866159,Dr. Lluch,25
V4-98-102,3125,4865857,Vicent Andrés Estellés,5
V4-114-98,3125,4866162,Dr. Lluch,25
V4-98-114,3125,4865860,Mas del Rosari,5
V4-102-98,3125,4866165,Dr. Lluch,25
V4-98-102,3125,4865863,Vicent Andrés Estellés,5
V4-114-98,3125,4866168,Dr. Lluch,25
V4-98-114,3125,4865866,Mas del Rosari,5
V4-102-98,3125,4866171,Dr. Lluch,25
V4-98-102,3125,4865869,Vicent Andrés Estellés,5
V4-114-98,3125,4866174,Dr. Lluch,25
V4-98-114,3125,4865872,Mas del Rosari,5
V4-102-98,3125,4866177,Dr. Lluch,25
V4-98-102,3125,4865875,Vicent Andrés Estellés,5
V4-114-98,3125,4866180,Dr. Lluch,25
V4-98-114,3125,4865878,Mas del Rosari,5
V4-102-98,3125,4866183,Dr. Lluch,25
V4-98-102,3125,4865881,Vicent Andrés Estellés,5
V4-114-98,3125,4866186,Dr. Lluch,25
V4-98-114,3125,4865884,Mas del Rosari,5
V4-102-98,3125,4866189,Dr. Lluch,25
V4-98-102,3125,4865887,Vicent Andrés Estellés,5
V4-114-98,3125,4866192,Dr. Lluch,25
V4-98-114,3125,4865890,Mas del Rosari,5
V4-102-98,3125,4866195,Dr. Lluch,25
V4-98-102,3125,4865893,Vicent Andrés Estellés,5
V4-114-98,3125,4866198,Dr. Lluch,25
V4-98-114,3125,4865896,Mas del Rosari,5
V4-102-98,3125,4866201,Dr. Lluch,25
V4-98-102,3125,4865899,Vicent Andrés Estellés,5
V4-114-98,3125,4866204,Dr. Lluch,25
V4-98-114,3125,4865902,Mas del Rosari,5
V4-102-98,3125,4866207,Dr. Lluch,25
V4-98-102,3125,4865905,Vicent Andrés Estellés,5
V4-114-98,3125,4866210,Dr. Lluch,25
V4-98-114,3125,4865908,Mas del Rosari,5
V4-102-98,3125,4866213,Dr. Lluch,25
V4-98-102,3125,4865911,Vicent Andrés Estellés,5
V4-114-98,3125,4866216,Dr. Lluch,25
V4-98-114,3125,4865914,Mas del Rosari,5
V4-102-98,3125,4866219,Dr. Lluch,25
V4-98-102,3125,4865917,Vicent Andrés Estellés,5
V4-114-98,3125,4866222,Dr. Lluch,25
V4-98-114,3125,4865920,Mas del Rosari,5
V4-102-98,3125,4866225,Dr. Lluch,25
V4-98-102,3125,4865923,Vicent Andrés Estellés,5
V4-114-98,3125,4866228,Dr. Lluch,25
V4-98-114,3125,4865926,Mas del Rosari,5
V4-102-98,3125,4866231,Dr. Lluch,25
V4-98-102,3125,4865929,Vicent Andrés Estellés,5
V4-114-98,3125,4866234,Dr. Lluch,25
V4-98-114,3125,4865932,Mas del Rosari,5
V4-102-98,3125,4866237,Dr. Lluch,25
V4-98-102,3125,4865935,Vicent Andrés Estellés,5
V4-114-98,3125,4866240,Dr. Lluch,25
V4-98-114,3125,4865938,Mas del Rosari,5
V4-102-98,3125,4866243,Dr. Lluch,25
V4-98-102,3125,4865941,Vicent Andrés Estellés,5
V4-114-98,3125,4866246,Dr. Lluch,25
V4-98-114,3125,4865944,Mas del Rosari,5
V4-102-98,3125,4866249,Dr. Lluch,25
V4-98-102,3125,4865947,Vicent Andrés Estellés,5
V4-114-98,3125,4866252,Dr. Lluch,25
V4-98-114,3125,4865950,Mas del Rosari,5
V4-102-98,3125,4866255,Dr. Lluch,25
V4-98-102,3125,4865953,Vicent Andrés Estellés,5
V4-114-98,3125,4866258,Dr. Lluch,25
V4-98-114,3125,4865956,Mas del Rosari,5
V4-102-98,3125,4866261,Dr. Lluch,25
V4-98-102,3125,4865959,Vicent Andrés Estellés,5
V4-114-98,3125,4866264,Dr. Lluch,25
V4-98-114,3125,4865962,Mas del Rosari,5
V4-102-98,3125,4866267,Dr. Lluch,25
V4-98-102,3125,4865965,Vicent Andrés Estellés,5
V4-114-98,3125,4866270,Dr. Lluch,25
V4-98-114,3125,4865968,Mas del Rosari,5
V4-102-98,3125,4866273,Dr. Lluch,25
V4-98-102,3125,4865971,Vicent Andrés Estellés,5
V4-114-98,3125,4866276,Dr. Lluch,25
V4-98-114,3125,4865974,Mas del Rosari,5
V4-102-98,3125,4866279,Dr. Lluch,25
V4-98-102,3125,4865977,Vicent Andrés Estellés,5
V4-114-98,3125,4866282,Dr. Lluch,25
V4-98-114,3125,4865980,Mas del Rosari,5
V4-102-98,3125,4866285,Dr. Lluch,25
V4-98-102,3125,4865983,Vicent Andrés Estellés,5
V4-114-98,3125,4866288,Dr. Lluch,25
V4-98-114,3125,4865986,Mas del Rosari,5
V4-102-98,3125,4866291,Dr. Lluch,25
V4-98-102,3125,4865989,Vicent Andrés Estellés,5
V4-114-98,3125,4866294,Dr. Lluch,25
V4-98-114,3125,4865992,Mas del Rosari,5
V4-102-98,3125,4866297,Dr. Lluch,25
V4-98-102,3125,4865995,Vicent Andrés Estellés,5
V4-114-98,3125,4866300,Dr. Lluch,25
V4-98-114,3125,4865998,Mas del Rosari,5
V4-102-98,3125,4866303,Dr. Lluch,25
V4-98-102,3125,4866001,Vicent Andrés Estellés,5
V4-114-98,3125,4866306,Dr. Lluch,25
V4-98-114,3125,4866004,Mas del Rosari,5
V4-102-98,3125,4866309,Dr. Lluch,25
V4-98-102,3125,4866007,Vicent Andrés Estellés,5
V4-114-98,3125,4866312,Dr. Lluch,25
V4-98-114,3125,4866010,Mas del Rosari,5
V4-102-98,3125,4866315,Dr. Lluch,25
V4-98-102,3125,4866013,Vicent Andrés Estellés,5
